pid,semitic_codes
4726,"[1, 59, 16]"
4727,"[62, 0, 7]"
4728,"[62, 1, 37]"
4729,"[25, 48, 25]"
4730,"[62, 20, 27]"
4731,"[62, 53, 5]"
4732,"[46, 3, 37]"
4733,"[62, 16, 33]"
4734,"[60, 41, 45]"
4735,"[26, 60, 11]"
4736,"[60, 23, 30]"
4737,"[26, 20, 59]"
4738,"[62, 1, 7]"
4739,"[27, 23, 48]"
4740,"[21, 19, 16]"
4741,"[42, 42, 13]"
4742,"[52, 49, 0]"
4743,"[19, 44, 20]"
4744,"[7, 4, 49]"
4745,"[60, 2, 26]"
4746,"[36, 35, 46]"
4747,"[36, 11, 28]"
4748,"[1, 2, 56]"
4749,"[62, 31, 3]"
4750,"[62, 28, 27]"
4751,"[42, 50, 61]"
4752,"[13, 38, 4]"
4753,"[21, 10, 53]"
4754,"[62, 37, 16]"
4755,"[62, 5, 14]"
4756,"[1, 52, 21]"
4757,"[62, 33, 38]"
4758,"[60, 57, 35]"
4759,"[7, 24, 48]"
4760,"[57, 14, 32]"
4761,"[62, 58, 62]"
4762,"[62, 39, 20]"
4763,"[52, 30, 51]"
4764,"[49, 28, 16]"
4765,"[25, 53, 0]"
4766,"[62, 43, 34]"
4767,"[62, 63, 43]"
4768,"[41, 14, 41]"
4769,"[27, 61, 55]"
4770,"[7, 21, 58]"
4771,"[45, 7, 20]"
4772,"[46, 3, 52]"
4773,"[62, 32, 42]"
4774,"[26, 6, 36]"
4775,"[8, 45, 35]"
4776,"[22, 50, 30]"
4777,"[7, 39, 45]"
4778,"[1, 12, 17]"
4779,"[62, 43, 37]"
4780,"[35, 25, 9]"
4781,"[7, 37, 45]"
4782,"[9, 24, 47]"
4783,"[62, 36, 7]"
4784,"[22, 8, 35]"
4785,"[13, 46, 27]"
4786,"[42, 42, 42]"
4787,"[13, 54, 6]"
4788,"[53, 4, 26]"
4789,"[7, 9, 3]"
4790,"[1, 58, 21]"
4791,"[62, 56, 18]"
4792,"[16, 17, 1]"
4793,"[62, 34, 15]"
4794,"[62, 56, 33]"
4795,"[1, 18, 50]"
4796,"[9, 15, 9]"
4797,"[52, 62, 5]"
4798,"[62, 0, 44]"
4799,"[49, 9, 31]"
4800,"[62, 55, 63]"
4801,"[57, 14, 32]"
4802,"[40, 6, 6]"
4803,"[26, 59, 57]"
4804,"[62, 5, 13]"
4805,"[62, 5, 8]"
4806,"[41, 41, 55]"
4807,"[16, 39, 29]"
4808,"[62, 7, 60]"
4809,"[1, 58, 60]"
4810,"[13, 54, 29]"
4811,"[15, 61, 4]"
4812,"[62, 22, 42]"
4813,"[52, 62, 5]"
4814,"[1, 16, 62]"
4815,"[62, 1, 19]"
4816,"[10, 29, 36]"
4817,"[62, 52, 22]"
4818,"[62, 10, 62]"
4819,"[62, 49, 37]"
4820,"[26, 60, 11]"
4821,"[1, 55, 56]"
4822,"[45, 40, 39]"
4823,"[52, 13, 54]"
4824,"[62, 47, 5]"
4825,"[62, 27, 31]"
4826,"[22, 30, 44]"
4827,"[21, 48, 49]"
4828,"[62, 27, 52]"
4829,"[62, 33, 17]"
4830,"[1, 45, 2]"
4831,"[53, 50, 12]"
4832,"[60, 60, 23]"
4833,"[62, 17, 53]"
4834,"[62, 27, 1]"
4835,"[62, 34, 23]"
4836,"[21, 20, 27]"
4837,"[26, 59, 59]"
4838,"[53, 38, 8]"
4839,"[62, 47, 15]"
4840,"[25, 26, 25]"
4841,"[10, 19, 15]"
4842,"[62, 20, 11]"
4843,"[62, 57, 19]"
4844,"[62, 51, 24]"
4845,"[62, 46, 2]"
4846,"[22, 22, 28]"
4847,"[62, 36, 7]"
4848,"[62, 29, 14]"
4849,"[36, 35, 46]"
4850,"[22, 41, 4]"
4851,"[13, 53, 47]"
4852,"[15, 61, 38]"
4853,"[40, 26, 31]"
4854,"[10, 13, 9]"
4855,"[62, 51, 33]"
4856,"[52, 15, 54]"
4857,"[26, 25, 51]"
4858,"[25, 48, 44]"
4859,"[45, 40, 39]"
4860,"[20, 31, 18]"
4861,"[62, 16, 41]"
4862,"[22, 47, 10]"
4863,"[42, 32, 16]"
4864,"[62, 47, 46]"
4865,"[62, 33, 8]"
4866,"[22, 24, 58]"
4867,"[40, 6, 11]"
4868,"[20, 31, 2]"
4869,"[62, 37, 35]"
4870,"[52, 40, 17]"
4871,"[62, 43, 24]"
4872,"[10, 35, 36]"
4873,"[62, 8, 43]"
4874,"[62, 44, 60]"
4875,"[62, 36, 25]"
4876,"[1, 55, 19]"
4877,"[40, 6, 28]"
4878,"[57, 3, 39]"
4879,"[62, 7, 60]"
4880,"[62, 2, 45]"
4881,"[62, 20, 63]"
4882,"[40, 13, 6]"
4883,"[1, 29, 19]"
4884,"[62, 20, 20]"
4885,"[12, 9, 3]"
4886,"[22, 21, 35]"
4887,"[1, 18, 50]"
4888,"[52, 49, 38]"
4889,"[57, 37, 39]"
4890,"[17, 17, 52]"
4891,"[62, 34, 15]"
4892,"[13, 17, 29]"
4893,"[0, 52, 45]"
4894,"[1, 58, 27]"
4895,"[42, 9, 61]"
4896,"[53, 3, 26]"
4897,"[0, 23, 47]"
4898,"[38, 6, 47]"
4899,"[62, 25, 28]"
4900,"[62, 29, 62]"
4901,"[22, 20, 41]"
4902,"[59, 32, 40]"
4903,"[26, 45, 13]"
4904,"[4, 39, 13]"
4905,"[60, 53, 5]"
4906,"[62, 33, 8]"
4907,"[62, 49, 0]"
4908,"[48, 3, 27]"
4909,"[52, 30, 53]"
4910,"[62, 42, 23]"
4911,"[36, 41, 30]"
4912,"[62, 2, 23]"
4913,"[62, 47, 62]"
4914,"[62, 42, 50]"
4915,"[26, 25, 51]"
4916,"[22, 19, 41]"
4917,"[1, 19, 21]"
4918,"[8, 62, 35]"
4919,"[49, 22, 38]"
4920,"[22, 54, 52]"
4921,"[49, 28, 20]"
4922,"[45, 45, 57]"
4923,"[62, 33, 8]"
4924,"[49, 28, 36]"
4925,"[29, 26, 30]"
4926,"[1, 0, 33]"
4927,"[62, 1, 44]"
4928,"[62, 10, 19]"
4929,"[62, 5, 14]"
4930,"[1, 32, 16]"
4931,"[62, 38, 22]"
4932,"[49, 23, 49]"
4933,"[1, 55, 56]"
4934,"[62, 14, 3]"
4935,"[62, 26, 11]"
4936,"[63, 38, 54]"
4937,"[62, 55, 63]"
4938,"[62, 14, 42]"
4939,"[35, 39, 59]"
4940,"[62, 5, 21]"
4941,"[42, 50, 4]"
4942,"[62, 46, 37]"
4943,"[62, 43, 24]"
4944,"[38, 48, 10]"
4945,"[62, 59, 32]"
4946,"[26, 60, 13]"
4947,"[62, 56, 42]"
4948,"[20, 31, 2]"
4949,"[22, 21, 55]"
4950,"[62, 57, 59]"
4951,"[63, 10, 12]"
4952,"[13, 54, 58]"
4953,"[26, 25, 28]"
4954,"[62, 0, 29]"
4955,"[62, 63, 44]"
4956,"[27, 11, 5]"
4957,"[62, 1, 37]"
4958,"[62, 11, 32]"
4959,"[62, 43, 34]"
4960,"[62, 52, 22]"
4961,"[62, 36, 10]"
4962,"[1, 7, 63]"
4963,"[62, 33, 43]"
4964,"[62, 16, 31]"
4965,"[36, 13, 12]"
4966,"[62, 5, 14]"
4967,"[62, 56, 18]"
4968,"[52, 15, 17]"
4969,"[1, 12, 25]"
4970,"[38, 30, 53]"
4971,"[62, 27, 2]"
4972,"[53, 4, 26]"
4973,"[57, 37, 7]"
4974,"[62, 46, 37]"
4975,"[49, 28, 6]"
4976,"[60, 61, 46]"
4977,"[2, 48, 48]"
4978,"[62, 34, 9]"
4979,"[1, 58, 15]"
4980,"[52, 30, 31]"
4981,"[53, 50, 61]"
4982,"[10, 47, 49]"
4983,"[10, 35, 1]"
4984,"[10, 61, 4]"
4985,"[22, 59, 55]"
4986,"[1, 12, 7]"
4987,"[24, 40, 12]"
4988,"[1, 18, 33]"
4989,"[51, 24, 1]"
4990,"[51, 53, 5]"
4991,"[52, 47, 17]"
4992,"[52, 61, 54]"
4993,"[62, 7, 60]"
4994,"[62, 8, 43]"
4995,"[22, 50, 47]"
4996,"[46, 6, 41]"
4997,"[12, 9, 40]"
4998,"[49, 28, 38]"
4999,"[52, 26, 51]"
5000,"[62, 63, 44]"
5001,"[15, 61, 4]"
5002,"[60, 33, 30]"
5003,"[62, 34, 58]"
5004,"[62, 56, 22]"
5005,"[62, 4, 18]"
5006,"[24, 54, 61]"
5007,"[62, 27, 19]"
5008,"[36, 35, 9]"
5009,"[62, 32, 39]"
5010,"[62, 23, 11]"
5011,"[42, 50, 61]"
5012,"[62, 27, 36]"
5013,"[53, 4, 26]"
5014,"[62, 59, 10]"
5015,"[1, 12, 7]"
5016,"[0, 18, 50]"
5017,"[52, 4, 54]"
5018,"[62, 57, 59]"
5019,"[17, 17, 5]"
5020,"[3, 60, 16]"
5021,"[35, 13, 20]"
5022,"[62, 19, 33]"
5023,"[52, 28, 36]"
5024,"[8, 35, 35]"
5025,"[41, 24, 55]"
5026,"[62, 51, 29]"
5027,"[51, 40, 12]"
5028,"[51, 53, 20]"
5029,"[51, 53, 38]"
5030,"[51, 53, 5]"
5031,"[51, 40, 47]"
5032,"[7, 39, 45]"
5033,"[42, 37, 2]"
5034,"[7, 41, 45]"
5035,"[7, 39, 40]"
5036,"[62, 18, 49]"
5037,"[62, 58, 37]"
5038,"[62, 63, 28]"
5039,"[7, 41, 45]"
5040,"[0, 52, 4]"
5041,"[29, 13, 52]"
5042,"[62, 31, 42]"
5043,"[62, 16, 33]"
5044,"[62, 23, 19]"
5045,"[62, 1, 21]"
5046,"[62, 36, 25]"
5047,"[53, 38, 48]"
5048,"[62, 52, 27]"
5049,"[62, 8, 43]"
5050,"[62, 49, 0]"
5051,"[1, 11, 9]"
5052,"[17, 17, 1]"
5053,"[62, 59, 32]"
5054,"[51, 40, 12]"
5055,"[42, 25, 31]"
5056,"[53, 24, 30]"
5057,"[51, 40, 58]"
5058,"[57, 15, 23]"
5059,"[0, 21, 3]"
5060,"[62, 26, 52]"
5061,"[62, 7, 60]"
5062,"[1, 60, 11]"
5063,"[62, 1, 13]"
5064,"[62, 22, 21]"
5065,"[1, 12, 25]"
5066,"[62, 0, 7]"
5067,"[9, 15, 55]"
5068,"[62, 37, 14]"
5069,"[53, 21, 20]"
5070,"[3, 22, 17]"
5071,"[62, 45, 59]"
5072,"[62, 54, 56]"
5073,"[62, 43, 24]"
5074,"[62, 6, 23]"
5075,"[62, 33, 18]"
5076,"[62, 44, 8]"
5077,"[62, 38, 29]"
5078,"[52, 30, 1]"
5079,"[62, 30, 1]"
5080,"[62, 63, 50]"
5081,"[62, 29, 49]"
5082,"[62, 10, 18]"
5083,"[62, 62, 53]"
5084,"[62, 3, 28]"
5085,"[62, 10, 34]"
5086,"[3, 46, 57]"
5087,"[62, 47, 46]"
5088,"[62, 38, 62]"
5089,"[62, 55, 56]"
5090,"[62, 45, 6]"
5091,"[1, 2, 24]"
5092,"[62, 20, 51]"
5093,"[62, 10, 34]"
5094,"[62, 37, 62]"
5095,"[62, 48, 57]"
5096,"[62, 19, 17]"
5097,"[63, 20, 41]"
5098,"[62, 16, 34]"
5099,"[62, 11, 32]"
5100,"[62, 16, 15]"
5101,"[42, 23, 46]"
5102,"[62, 25, 35]"
5103,"[62, 14, 31]"
5104,"[49, 14, 42]"
5105,"[42, 42, 27]"
5106,"[62, 34, 21]"
5107,"[1, 55, 56]"
5108,"[42, 42, 2]"
5109,"[62, 0, 7]"
5110,"[62, 31, 13]"
5111,"[62, 5, 14]"
5112,"[62, 49, 0]"
5113,"[62, 47, 10]"
5114,"[62, 46, 37]"
5115,"[62, 49, 32]"
5116,"[62, 62, 48]"
5117,"[62, 48, 23]"
5118,"[62, 20, 16]"
5119,"[57, 7, 15]"
5120,"[62, 59, 32]"
5121,"[62, 37, 7]"
5122,"[42, 60, 4]"
5123,"[42, 27, 15]"
5124,"[62, 7, 13]"
5125,"[1, 19, 61]"
5126,"[62, 62, 33]"
5127,"[62, 30, 59]"
5128,"[57, 14, 28]"
5129,"[62, 6, 52]"
5130,"[62, 21, 41]"
5131,"[62, 1, 57]"
5132,"[62, 32, 16]"
5133,"[62, 9, 10]"
5134,"[62, 48, 23]"
